Year of Load,Month of Load,Berlin,East Conemaugh,Girard,Hooversville,Smethport,Summerhill,Blakely,Catawissa,Duncannon,Goldsboro,Hatfield,Kutztown,Lansdale,Lehighton,Lewisberry,Middletown,Mifflinburg,Quakertown,Royalton,Saint Clair,Schuylkill Haven,Watsontown,Weatherly,Amherst,Beach City,Bleach Tech,Brewster,Columbiana,Cuyahoga Falls,Galion,Grafton,Hubbard,Hudson,Huron,Lodi,Lucas,Milan,Monroeville,Newton Falls,Niles,Oberlin,Prospect,Seville,South Vienna,Wadsworth,Wellington,Bowling Green,Bowling Green Waste Water,Bowling Green Water,Bradner,Custar,Edgerton,Ellwood City,Elmore,Genoa,Grove City,Haskins,Holiday City,Montpelier,Napoleon,New Wilmington,Oak Harbor,Painesville,Pemberville,Pioneer,Toledo,Wampum,Woodville,Zelienople,Arcadia,Bloomdale,Bryan,Carey,Clyde,Cygnet,Deshler,Greenwich,Ohio City,Plymouth,Republic,Shiloh,Sycamore,Wapakoneta,Wharton,Arcanum,Celina,Eldorado,Jackson Center,Lakeview,Mendon,Minster,New Bremen,Piqua,Tipp City,Versailles,Waynesfield,Yellow Springs,Year of Load,Month of Load,Member Pool,Total Energy,Chase Brass,Glouster,Jackson,New Knoxville,Orrville,St_ Marys,Woodsfield,Clinton,Coldwater,Hillsdale,Marshall,Union City,Cleveland,Georgetown,St_ Clairsville,DEMEC,Wyandotte,Bedford,Wheelabrator,Danville,Front Royal,Martinsville,Richlands,Columbus,Dover,Shelby,Westerville,Hamilton,Lebanon,Williamstown,Paducah,Princeton,Benham,Berlin-MD,Cannelton,Perkasie,Ephrata
2012,2,"1,973.96",548.51,"2,561.59",353.65,"1,261.71",281.54,"2,986.33","1,012.92","1,019.45",495.66,"1,907.22","5,344.68","10,142.79","4,185.92",225.36,"7,660.10","4,132.19","8,172.39",422.37,"1,661.02","4,200.38","1,140.89","2,001.76","8,601.33",938.84,"2,161.42","4,118.28","7,140.70","35,313.96","9,610.29","2,510.34","4,833.75","15,274.01",129.2,"3,824.29",347.52,"1,013.13","4,500.65","3,949.95","22,469.36","8,668.85",854.63,"5,323.92",430.51,"22,752.15","6,613.22","39,594.62",,315.77,558.83,253.86,"2,312.14","4,666.85","1,301.83","1,394.55","5,442.52",478.02,"2,043.06","6,285.38","13,645.89","1,827.11","2,220.92","20,849.50",976.61,"3,569.98",,358.27,"1,004.19","2,436.40",442.49,429.8,"17,748.06","7,068.53","18,049.64",314.03,"1,435.58","1,530.28",569.23,"1,231.57",266.83,504.92,520.58,"14,922.16",287.57,"2,132.53","18,625.61",413.35,"1,446.27",968.85,548.48,"8,314.26","5,543.74","26,625.00","11,076.48","5,055.70",812.59,"2,669.95",2012,2,PJM,"69,509.83","7,332.90",943.38,"14,352.95",857.42,"25,235.77","18,709.91","2,077.50","1,931.47","24,061.55","9,796.33","9,006.02","1,379.81","134,205.12","4,910.88","4,412.46","91,903.02","13,567.47","17,122.39","2,908.77","81,325.82","15,680.96","14,779.03","6,849.05","66,061.61","18,322.52","9,011.40","40,173.89",,"23,404.93","4,468.83","43,995.46","8,445.96",699.91,,"1,249.84","5,202.93","12,242.73"
2012,3,"1,742.64",473.58,"2,555.33",302.47,"1,268.42",261.11,"2,865.20",853.67,799,407.05,"1,837.49","5,097.38","9,805.90","3,916.70",186.38,"6,163.03","3,612.23","7,553.11",367.81,"1,615.88","3,751.78","1,059.90","1,798.85","8,424.91",803.26,"2,410.82","4,061.21","6,940.51","35,675.37","9,299.96","2,400.04","4,687.35","15,171.57",150.66,"3,606.24",314.9,992.34,"4,458.77","3,792.28","22,541.28","8,850.87",736.97,"5,722.98",406.2,"22,824.89","6,556.06","40,598.32",,317.23,497.81,155.58,"2,170.42","4,510.38","1,254.54","1,306.15","5,339.27",440.95,"2,142.56","6,188.81","13,121.00","1,676.36","2,013.64","20,371.77",928.39,"3,555.77",,339.33,950.34,"2,300.98",405.63,402.6,"17,578.26","6,890.62","18,215.24",260.92,"1,211.15","1,446.30",481.61,"1,083.65",245.85,498.39,489.41,"14,918.71",181.12,"1,771.53","18,094.95",315.69,"1,302.25",841.29,396.48,"10,482.22","5,506.16","26,258.00","10,954.12","5,143.41",672.13,"2,536.74",2012,3,PJM,"70,584.96","7,376.39",853.6,"14,634.90",834.82,"25,498.73","19,366.61","2,019.91","1,943.82","25,339.45","9,848.61","9,380.23","1,284.75","133,468.16","4,246.37","4,029.35","91,405.40","26,837.86","14,895.05","2,932.66","73,547.30","13,041.88","13,353.15","5,145.20","69,807.14","19,345.27","8,546.57","39,215.79",,"23,856.32","4,183.96","44,563.51","8,614.64",423.29,,"1,056.13","4,684.10","10,873.71"
2012,4,"1,614.02",446.9,"2,238.67",281.31,"1,184.45",242.12,"2,708.59",805.57,704.15,366.24,"1,709.61","4,516.87","9,124.03","3,516.00",168.43,"5,562.19","3,268.80","6,911.76",330.52,"1,493.11","3,325.82",985.29,"1,625.13","7,733.19",743.12,"3,385.63","3,971.44","6,513.32","33,039.78","8,392.50","2,209.17","4,403.16","14,139.56",119.49,"3,310.34",284.1,893.24,"4,609.24","3,456.66","20,703.61","8,293.17",665.16,"6,366.49",350.59,"21,091.58","5,976.35","36,745.05",,307.46,463.51,134.78,"1,950.37","4,143.03","1,163.65","1,197.92","4,930.60",398,"1,954.99","5,737.61","12,247.85","1,654.60","1,812.25","19,327.40",807.39,"3,229.80",,291.42,858.28,"2,116.24",364.65,378.03,"16,365.44","6,243.43","16,741.47",228.46,"1,093.40","1,311.01",429.9,972.84,226.31,459.07,454.99,"13,626.36",170.04,"1,602.32","16,506.45",283.27,"1,161.16",762.61,352.25,"9,143.17","5,019.65","23,800.00","10,032.29","4,584.32",615.22,"2,329.23",2012,4,PJM,"65,144.94","7,036.87",799.18,"13,380.71",665.75,"23,489.51","17,914.22","1,858.69","1,858.44","22,809.22","9,090.26","8,577.70","1,171.21","124,426.32","3,847.69","3,655.25","85,516.08","13,348.51","13,475.30","2,688.15","68,008.83","11,660.37","11,962.56","4,583.01","64,654.43","17,738.19","7,803.54","36,681.74",,"21,940.82","3,918.21","42,483.51","8,115.46",392.13,,972.49,"4,210.60","9,865.33"
2012,5,"1,571.57",414.59,"2,288.71",250.48,"1,268.50",234.91,"2,996.39",767.28,707.34,394.4,"1,906.33","4,549.87","10,318.01","3,848.27",174.47,"5,514.22","3,275.50","7,456.30",377.97,"1,643.52","3,398.82","1,069.10","1,650.94","9,149.92",796.73,"4,603.61","4,352.53","7,329.61","39,333.33","9,411.14","2,424.18","5,174.79","16,685.15",142.69,"3,588.59",302.88,"1,038.17","5,022.55","3,879.18","24,423.16","9,253.79",754.63,"7,828.06",408.74,"24,094.55","6,564.98","40,703.15",,354.54,500.89,128.37,"2,178.62","4,918.25","1,296.35","1,327.07","5,335.91",474.35,"1,987.66","6,323.95","13,774.84","1,711.12","2,041.97","20,965.35",885.51,"3,480.13",,330.58,"1,001.38","2,555.50",402.94,435.98,"17,965.19","6,698.35","18,049.85",234.27,"1,372.22","1,388.05",464.58,"1,049.09",247.05,500.56,514.19,"15,260.69",163.51,"1,774.60","19,040.87",297.05,"1,311.11",867.26,312.18,"10,126.75","5,676.45","26,792.00","12,195.89","5,468.24",630.61,"2,750.92",2012,5,PJM,"73,171.63","7,645.44",908.34,"15,251.83",853.45,"26,574.84","19,710.75","2,226.99","2,054.53","26,242.51","10,104.89","9,603.08","1,274.75","136,715.24","4,291.71","4,518.22","100,782.28","25,269.13","15,249.05","3,072.87","81,762.86","13,328.16","14,514.76","4,464.06","78,000.99","20,081.41","8,623.13","43,842.65",,"26,955.62","4,397.37","55,905.26","10,185.92",360.58,,"1,292.91","4,577.52","10,738.76"
2012,6,"1,554.09",424.29,"2,425.71",253.66,"1,249.44",242.2,"3,171.18",801.98,786.35,440.24,"2,052.53","4,286.78","11,234.96","4,035.53",199.88,"6,570.14","3,292.25","7,917.22",440.39,"1,737.45","3,485.90","1,176.22","1,590.83","10,612.93",889.02,"4,853.15","4,232.96","7,488.02","43,078.60","9,910.56","2,639.37","5,663.81","17,802.69",153.11,"3,582.38",313.65,"1,202.20","5,174.71","4,167.48","26,174.56","9,182.53",851.06,"8,419.81",405.91,"25,715.81","6,853.08","43,871.18",,407.86,574.91,149.85,"2,453.89","5,328.30","1,429.00","1,543.62","5,221.93",573.73,"1,927.24","6,299.73","14,717.33","1,662.00","2,249.93","22,196.56",994.27,"3,551.08",,373.35,"1,220.51","2,768.91",453.21,502.44,"20,239.13","6,610.22","18,792.04",284.46,"1,342.07","1,472.12",502.46,"1,094.49",290.68,525.12,589.54,"15,998.85",194.53,"1,977.21","19,941.72",333.29,"1,381.53",993.3,341.89,"10,346.70","5,804.04","28,324.00","12,910.60","6,013.88",640.54,"2,952.14",2012,6,PJM,"74,682.02","7,320.14",900.55,"15,539.58",885.45,"27,243.15","20,462.56","2,330.59","2,240.92","27,817.42","11,128.36","10,533.18","1,677.67","147,824.54","4,491.32","4,766.84","107,525.55","21,253.37","15,262.04","3,194.85","88,275.31","13,711.42","14,961.84","4,615.73","78,049.65","21,193.24","8,956.86","45,360.36",,"28,397.53","4,321.61","60,920.89","10,940.94",393.04,,"1,452.76","4,996.46","11,269.18"
2012,7,"1,781.27",487.77,"2,976.88",300.27,"1,407.25",280.51,"4,020.48",951.72,"1,012.01",561.28,"2,560.02","4,841.59","14,149.09","4,745.66",257.77,"6,668.18","3,947.88","9,533.80",594.52,"2,242.36","4,236.63","1,528.06","1,812.79","13,283.25","1,151.52","5,083.74","4,793.62","8,499.39","52,676.76","11,953.62","3,244.64","7,034.23","21,269.91",158.56,"4,239.98",402.78,"1,469.20","5,637.52","4,872.85","30,793.59","10,591.86","1,102.09","9,330.18",467.17,"30,693.86","7,737.66","52,127.43",,470.31,711.09,174.54,"2,847.26","6,615.09","1,777.36","1,973.49","6,259.69",763.82,"1,721.47","7,369.34","17,353.24","2,002.08","2,850.43","25,644.82","1,279.44","3,631.08",,474.46,"1,587.21","3,440.06",570.18,605.51,"22,013.11","6,807.13","19,948.64",375.22,"1,695.01","1,652.89",585.57,"1,358.76",377.32,637.93,747.26,"18,127.12",243.57,"2,575.90","23,442.02",415.39,"1,664.82","1,270.44",438.16,"11,586.40","6,567.16","31,963.00","15,268.60","7,234.58",779.99,"3,711.11",2012,7,PJM,"82,781.87","7,204.19","1,176.92","18,313.38","1,068.10","30,255.31","21,867.99","2,895.99","2,726.92","29,805.91","13,527.75","12,273.47","2,207.01","174,718.38","5,367.82","5,917.12","133,729.13","26,876.52","18,571.61","3,134.69","109,021.74","16,833.63","18,935.73","5,260.04","88,138.50","24,579.38","10,748.46","54,170.13",,"32,730.02","5,072.43","76,585.11","13,370.03",492.19,,"1,848.29","6,323.22","13,819.86"
2012,8,"1,663.06",448.51,"2,729.19",267.22,"1,350.24",257.37,"3,629.07",868.55,878.39,491.4,"2,350.06","4,973.32","13,202.59","4,580.99",228.82,"7,157.75","3,660.86","8,981.68",510.89,"1,967.04","3,941.71","1,298.38","1,790.16","11,075.96",938.16,"4,876.22","4,498.52","7,951.91","45,276.15","10,553.37","2,798.50","5,931.62","18,336.83",156.76,"3,899.55",341.22,"1,229.03","5,344.61","4,302.12","27,559.23","9,574.54",888.37,"8,631.16",430.87,"27,208.51","7,296.41","47,697.45",,396.53,568.96,177.66,"2,446.81","5,712.74","1,454.29","1,586.53","5,773.21",571.84,"1,805.09","6,874.77","15,171.29","1,912.43","2,404.52","23,714.98","1,263.76","3,671.92",901.82,398.8,"1,245.48","2,954.77",476.47,548.13,"19,294.97","6,699.43","19,007.65",290.81,"1,395.14","1,504.40",516.06,"1,170.27",296.09,580.41,600.14,"16,950.14",198,"2,071.43","21,369.44",339.8,"1,470.86","1,020.12",341.21,"11,418.62","6,095.02","29,561.00","13,626.15","6,409.11",691.96,"3,072.94",2012,8,PJM,"80,437.12","7,750.10","1,077.30","17,644.79",939.85,"28,961.43","21,481.64","2,582.01","2,258.53","29,469.26","11,303.39","10,788.00","1,501.52","156,516.39","4,875.24","5,126.27","127,135.99","27,629.29","17,621.91","3,485.49","98,769.25","15,304.03","17,090.69","4,922.56","83,769.99","22,881.05","9,454.50","48,128.02",,"30,503.14","4,932.70","66,200.80","11,921.63",423.24,,"1,608.82","5,770.78","12,843.90"
2012,9,"1,496.89",406.04,"2,238.44",252.87,"1,212.41",227.83,"2,870.81",738.37,704.04,387.02,"1,859.70","4,274.85","10,441.53","3,692.14",183.81,"4,802.98","3,070.91","7,308.30",378.41,"1,602.74","3,251.94","1,029.77","1,560.80","8,823.06",755.74,"3,871.93","4,195.64","6,703.31","36,941.79","8,971.97","2,326.50","4,877.10","15,588.09",138.28,"3,318.25",294.86,992.43,"4,624.37","3,655.88","22,798.86","8,824.22",698.97,"7,039.46",381.25,"22,724.40","5,976.00","42,296.73",,322.95,454.48,175.29,"2,048.50","4,631.44","1,176.82","1,272.90","5,285.25",447.52,"1,766.90","5,854.62","12,720.20","1,848.58","1,984.64","19,744.80","1,028.63","3,244.59",874.89,314.61,964.87,"2,360.82",387.51,399.68,"16,820.85","6,041.03","16,804.75",234.71,"1,163.27","1,265.99",421.32,992.52,237.97,448.08,482.48,"14,620.07",162.13,"1,646.89","18,052.92",276.86,"1,202.25",819.83,290.36,"10,286.13","5,129.45","24,479.00","11,273.19","5,175.56",594.23,"2,479.78",2012,9,PJM,"68,772.17","6,671.43",856.94,"14,788.79",828.55,"24,425.82","19,109.09","2,091.55","1,967.06","26,359.81","9,927.43","9,367.13","1,264.25","135,230.22","4,173.69","4,046.63","103,932.49","28,556.59","13,980.69","2,675.03","79,891.40","12,569.05","13,469.64","4,290.46","72,837.17","19,045.80","7,946.50","39,533.37",,"24,867.33","4,016.41","49,791.81","9,307.13",360.65,,"1,186.44","4,538.19","10,425.15"
2012,10,"1,646.59",457.8,"2,120.72",286.35,"1,237.73",244.89,"2,860.58",791.66,724.94,369.39,"1,631.28","4,031.54","9,703.48","3,716.79",181.06,"4,683.29","3,287.93","7,040.18",336.26,"1,480.93","3,382.20","1,012.01","1,719.75","8,266.40",751.63,"3,716.70","4,178.79","6,739.26","35,436.89","9,019.06","2,328.08","4,579.81","14,963.64",143.01,"3,518.20",302.78,943.22,"4,768.57","3,675.65","22,028.59","8,684.10",746.53,"7,611.30",392.34,"22,545.47","6,066.73","41,432.82",,313.47,490.86,279.61,"2,139.45","4,435.00","1,178.65","1,257.30","5,294.93",433.01,"1,737.19","5,986.90","13,251.99","1,771.44","1,985.34","20,030.33","1,043.06","3,588.40",726.88,301.16,924.52,"2,224.77",388.36,409.19,"17,157.89","6,519.51","18,089.00",306.12,"1,357.55","1,410.35",456.12,"1,018.55",245.06,474.59,467.45,"14,842.65",232.08,"1,746.26","18,407.48",369.76,"1,254.87",802.68,350.54,"9,932.72","5,435.54","25,236.00","10,866.44","5,104.00",656.61,"2,410.50",2012,10,PJM,"70,035.79","7,298.11",857.9,"14,606.26",781.16,"25,442.72","19,046.21","2,003.42","1,982.82","28,847.21","9,622.46","9,185.87","1,269.77","133,371.67","4,063.89","3,858.29","94,871.41","25,788.84","14,402.46","2,322.20","74,275.65","12,185.18","12,736.99","4,955.71","70,468.84","19,119.12","8,126.55","38,155.49",,"23,796.30","3,719.61","42,674.04","8,546.49",467.48,,"1,067.74","4,277.33","9,993.86"
2012,11,"1,878.98",537.89,"2,106.91",337.92,"1,260.95",282.63,"3,023.59",975.03,998.91,478.91,"1,929.26","4,454.21","10,266.30","4,162.94",231.75,"6,002.58","3,989.64","7,874.23",400.54,"1,698.44","3,966.68","1,104.02","1,913.08","8,579.71",875.41,"3,716.70","4,456.60","6,945.25","35,260.43","9,216.57","2,406.99","4,728.97","15,107.23",120.69,"3,627.25",328.67,971.34,"3,995.38","3,799.23","21,885.03","8,719.15",850.62,"7,059.02",390.31,"22,308.24","6,264.96","39,661.03",,306.2,529.47,377.05,"2,218.04","4,626.22","1,211.64","1,355.37","5,302.22",476.78,"1,695.30","5,964.66","13,335.80","1,805.19","2,139.77","20,059.13","1,093.71","3,368.92",700.18,342.46,985.03,"2,412.82",420.32,408.15,"16,762.61","6,490.87","17,236.71",348.88,"1,384.55","1,430.44",519.2,"1,114.44",273.48,498.51,503.88,"14,716.36",306.53,"1,989.89","18,598.37",397.91,"1,309.87",852.27,470.09,"8,916.57","5,323.40","25,486.00","11,002.01","5,190.31",739.28,"2,494.54",2012,11,PJM,"66,452.11","6,253.63",955.97,"13,549.11",792.42,"24,183.28","18,567.22","2,150.49","1,943.06","30,958.31","9,531.21","8,785.09","1,339.70","134,441.81","4,593.70","4,257.72","96,921.46","22,844.87","16,718.41","2,677.15","81,619.29","15,613.67","14,554.55","6,667.61","67,576.42","18,880.42","8,488.92","38,945.59",,"23,644.13","3,964.27","43,238.30","8,332.25",678.07,,"1,185.79","5,107.87","11,767.75"
2012,12,"2,039.33",599.81,"2,222.83",378.66,"1,363.26",340.9,"3,370.07","1,069.65","1,123.03",550.23,"2,080.39","4,623.23","11,081.91","4,607.66",260.76,"6,638.91","4,310.80","8,474.50",461.14,"1,854.90","4,354.69","1,265.95","2,056.99","9,571.25",982.9,"3,598.38","4,629.09","7,335.96","37,898.35","9,850.76","2,639.57","5,240.20","16,402.11",114.04,"3,806.33",369.7,975.6,"3,946.86","4,043.53","23,533.66","8,971.87",919.54,"7,076.00",447.01,"23,471.99","6,470.24","40,702.04",,329.99,610.81,211.74,"2,323.40","5,121.80","1,319.75","1,503.30","5,472.82",538.25,"1,761.82","5,867.40","13,691.87","1,790.42","2,339.37","20,603.80","1,014.84","3,102.91",714.79,389.27,"1,121.16","2,690.19",479.94,433.7,"16,781.19","6,497.76","16,154.57",330.07,"1,512.79","1,525.74",569.76,"1,262.99",278.39,514,574.9,"15,658.08",227.65,"2,310.39","19,395.19",411.73,"1,404.93",950.96,534.47,"9,438.36","5,631.35","26,335.00","11,948.14","5,493.91",828.87,"2,731.70",2012,12,PJM,"67,927.66","5,485.66","1,026.45","14,691.75",910.4,"25,229.26","18,181.94","2,402.19","2,077.25","31,185.66","9,878.81","9,180.91","1,462.08","140,406.12","5,186.55","4,791.10","100,048.63","23,619.58","17,673.36","2,265.31","84,952.56","17,241.75","15,610.68","7,237.19","70,745.21","19,579.13","9,152.37","41,894.74",,"24,614.55","4,094.32","46,939.22","9,059.87",705.69,,"1,298.19","5,667.50","12,975.55"
2013,1,"2,194.65",638.28,"2,422.43",398.76,"1,401.06",337.56,"3,401.87","1,193.49","1,262.90",600.98,"2,168.62","4,882.59","11,785.91","4,896.19",283.2,,"5,037.15","9,343.47",486.56,"1,887.35","4,893.21","1,346.77","2,182.13","9,715.49","1,028.75","3,815.28","4,904.53","7,888.10","39,457.22","10,621.65","2,777.18","5,343.68","16,588.64",140.56,"4,297.93",380.2,"1,048.63","4,695.50","4,308.73","24,394.35","9,197.69",960.76,"7,672.04",462.26,"25,602.37","7,161.82","44,366.82",453.12,384.08,630.03,222.27,"2,651.00","5,357.09","1,392.48","1,588.00","5,549.59",545.2,"2,039.26","6,639.33","14,646.99","1,927.30","2,468.37","20,754.58","1,160.69","3,780.92",928.11,390.3,"1,135.63","2,796.44",509.6,492.93,"18,791.66","7,761.33","18,896.72",359.58,"1,744.58","1,722.16",642.62,"1,370.57",285.94,582.6,591.82,"17,880.78",297.49,"2,452.29","21,119.83",469.25,"1,566.28","1,042.13",615.29,"10,266.66","6,121.17","29,290.00","12,713.35","5,849.88",955.33,"2,886.39",2013,1,PJM,"201,695.28","6,450.10","127,949.38","16,014.52",968.67,"27,376.28","20,407.60","2,528.73","2,167.50","33,990.04","10,444.31","9,645.71","1,546.41","148,786.72","5,741.34","5,062.08","106,912.87","26,019.81","19,741.54","2,800.92","92,991.30","18,494.98","16,947.22","7,876.80","74,122.54","21,007.54","9,904.81","43,717.88","51,714.00","26,812.97","4,904.77","51,115.93","9,674.42",808.83,,"1,490.22","6,066.11","14,513.35"
2013,2,"2,021.43",583.71,"2,201.48",368.01,"1,256.78",306.52,"3,018.43","1,072.94","1,178.47",552.4,"1,944.90","4,725.15","10,758.92","4,389.32",256.48,,"4,590.69","8,646.10",441.84,"1,711.52","4,490.26","1,187.40","2,024.24","8,817.10",960.81,"3,285.60","4,394.29","7,334.16","36,017.79","9,695.60","2,563.53","4,834.25","15,120.91",119.88,"3,997.94",345.56,"1,024.86","4,678.83","3,975.03","22,650.38","8,561.78",853.61,"6,814.50",413.56,"23,219.10","6,604.21","41,391.88",439.75,384.77,578.6,211.66,"2,425.13","4,878.71","1,268.48","1,435.07","5,586.57",474.29,"2,029.33","6,054.66","13,418.75","1,856.56","2,206.64","20,612.97","1,042.15","3,346.94",835.03,352.8,"1,015.48","2,540.73",469.34,446.87,"17,460.18","7,124.50","17,470.97",323.87,"1,492.79","1,587.47",591.7,"1,272.48",255.9,538.42,532.75,"16,451.03",227.38,"2,230.74","19,152.74",419.92,"1,426.15",944.38,562.69,"9,235.18","5,426.91","26,694.00","11,695.64","5,203.83",861.13,"2,620.38",2013,2,PJM,"68,990.15","5,994.43",957.86,"14,509.76",838.66,"25,768.30","18,628.32","2,292.82","2,034.53","30,843.66","9,626.94","8,680.02","1,395.07","136,313.08","4,837.23","4,633.17","98,397.02","24,007.19","18,697.15","2,171.66","85,410.05","17,524.69","15,675.55","7,253.85","67,380.33","19,180.06","9,122.57","41,331.44","46,479.00","24,372.92","4,627.69","44,546.13","8,552.04",745.61,,"1,359.27","5,516.26","13,314.37"
2013,3,"2,094.28",606.9,"2,301.09",380,"1,326.68",316.95,"3,146.97","1,072.01","1,137.49",530.67,"1,985.10","4,511.81","10,887.63","4,384.52",248.92,,"4,444.98","8,572.28",438.83,"1,748.46","4,465.17","1,162.66","2,054.54","9,154.05",965.13,"3,388.85","4,716.72","7,924.68","37,197.28","9,918.45","2,617.68","5,063.20","15,671.56",129.54,"3,944.23",350.16,"1,041.91","4,960.06","4,086.83","23,657.64","8,926.20",857.56,"7,086.12",450.97,"24,076.58","6,921.10","40,453.45",496.24,306.7,589.73,216.51,"2,542.73","5,022.76","1,318.85","1,466.18","5,665.73",482.37,"2,260.83","6,171.79","13,878.81","1,846.94","2,257.48","21,078.38","1,064.80","3,536.90","1,254.97",357.33,"1,056.49","2,610.51",477.4,435.48,"18,247.59","7,422.73","18,139.50",329.69,"1,471.49","1,601.03",603.52,"1,272.90",264.08,550.06,549.51,"16,977.20",216.44,"2,263.91","19,857.26",418.91,"1,449.93",983.83,572.33,"10,167.57","5,587.12","27,718.00","12,214.31","5,444.63",868.98,"2,718.00",2013,3,PJM,"72,079.77","6,418.60",966.42,"15,190.06",863.07,"26,570.59","19,738.75","2,332.28","2,150.40","30,976.96","10,054.41","9,145.14","1,463.41","142,829.13","4,405.07","4,691.45","101,534.18","25,822.57","18,780.45","2,591.42","87,921.19","17,413.79","16,036.38","7,575.53","71,165.94","20,141.35","9,404.90","41,870.42","49,056.00","25,956.20","5,032.59","47,262.15","9,135.74",781.54,,"1,381.58","5,354.01","13,055.87"
2013,4,"1,680.23",456.03,"2,081.95",283.69,"1,190.47",241.1,"2,669.27",792.03,755.61,371.57,"1,713.99","3,568.50","9,336.27","3,594.85",177.6,,"3,490.66","7,084.10",339.8,"1,478.22","3,448.66",942.99,"1,689.96","7,954.63",739.01,"4,459.36","4,273.26","6,985.27","33,640.12","8,753.51","2,236.82","4,366.78","14,302.37",143.86,"3,455.12",293.52,907.37,"4,674.55","3,531.91","21,164.26","8,379.73",683.27,"7,997.07",376.62,"21,676.88","6,364.64","39,307.93",483.3,288.63,494.96,160.96,"2,277.84","4,311.40","1,155.65","1,266.35","5,004.62",405.78,"2,220.35","5,618.42","12,700.87","1,675.26","1,935.79","18,618.20",866.7,"3,425.48","1,255.90",281.9,908.34,"2,167.22",403.04,385.67,"17,120.47","6,864.59","17,936.72",251.01,"1,210.05","1,457.86",481.71,"1,024.28",217.09,457.86,471.33,"15,223.29",171.07,"1,637.00","17,922.83",321.53,"1,214.77",815.38,391.58,"9,598.40","5,192.19","24,703.00","11,023.94","4,902.67",673.73,"2,275.92",2013,4,PJM,"66,664.74","6,147.10",778.87,"13,961.13",764.19,"24,778.57","18,312.86","1,922.03","1,956.14","30,350.51","9,375.56","8,559.30","1,260.95","129,133.57","3,714.84","3,747.03","89,815.29","23,661.35","14,267.49","2,648.21","70,539.85","12,416.85","12,112.14","4,780.99","67,119.92","18,058.41","8,017.06","35,763.21","42,990.00","23,888.64","3,845.05","41,803.17","8,122.51",407.74,,"1,057.67","4,184.23","10,111.45"
2013,5,"1,598.73",412.26,"2,159.55",259.76,"1,215.57",233.95,"2,877.12",704.72,693.05,372.79,"1,817.00","3,129.57","9,832.16","3,688.96",176.36,,"3,263.08","7,168.62",360.46,"1,550.78","3,314.76",962.92,"1,573.15","8,981.29",723.22,"4,611.23","4,470.79","7,195.03","37,573.61","8,870.79","2,345.96","4,810.88","15,858.27",154.54,"3,515.28",287.14,970.06,"5,068.24","3,670.65","22,882.58","8,907.44",695.52,"7,871.12",362.8,"23,434.55","6,446.47","41,831.75",492.18,391.18,463.49,128.02,"2,263.13","4,693.11","1,213.37","1,252.26","5,069.73",429.92,"2,132.37","5,885.48","13,214.72","1,577.10","1,960.04","19,693.15",852.95,"3,335.02","1,337.43",308.23,958.13,"2,379.44",391.35,403.48,"17,921.56","6,514.09","18,868.13",230.11,"1,277.09","1,392.32",455.01,"1,008.04",222.86,447.72,488.17,"15,837.90",154.28,"1,557.04","18,672.92",298.61,"1,257.00",828.99,296.98,"10,378.53","5,384.96","25,465.00","12,177.62","5,499.78",588.64,"2,481.08",2013,5,PJM,"70,830.01","6,132.24",803.55,"15,029.53",787.83,"27,331.21","18,675.99","2,069.67","2,051.76","27,918.09","9,902.17","9,219.18","1,243.78","137,882.05","4,562.81","4,129.58","98,586.92","26,806.16","14,703.95","2,804.31","74,439.92","12,680.04","13,698.46","4,352.20","73,335.77","19,226.51","8,244.12","40,188.06","49,103.00","26,296.33","4,019.19","48,552.24","9,109.72",371.75,,"1,128.38","4,269.45","10,091.10"
2013,6,"1,508.53",412.06,"2,166.65",254,"1,308.83",239.85,"3,223.99",779.88,798.91,447.97,"2,065.42","3,182.67","11,453.48","4,027.03",204.38,,"3,288.68","8,040.80",459.34,"1,765.48","3,562.85","1,118.39","1,564.76","9,881.79",799.44,"4,998.53","4,471.74","7,539.30","39,974.77","9,226.34","2,482.92","5,316.87","16,470.70",148.36,"3,442.75",297.81,"1,074.38","4,918.43","3,867.90","24,478.42","8,609.14",778.73,"8,423.13",366.78,"24,655.80","6,559.35","43,437.59",473.79,415.15,512.27,123.01,"2,394.65","5,094.00","1,306.80","1,363.71","5,135.76",520.85,"1,968.16","6,041.40","13,844.39","1,599.83","1,851.55","20,001.24",937.78,"3,191.54","1,274.32",351.42,"1,093.18","2,655.79",421.38,427.67,"18,614.78","6,665.39","19,311.00",255.73,"1,184.99","1,400.23",477.07,"1,036.02",251.06,467.67,553.74,"15,839.72",170.2,"1,714.92","19,465.63",322.36,"1,339.71",936.36,310.96,"10,470.43","5,550.82","26,807.00","13,255.82","5,899.36",592.13,"2,744.48",2013,6,PJM,"71,472.46","6,244.47",910.58,"15,513.13",843.87,"26,423.68","19,217.33","2,319.40","2,156.74","27,643.51","10,377.27","9,495.80","1,324.64","142,047.03","4,295.57","4,526.19","111,163.19","24,731.06","15,644.80","2,956.98","86,998.83","13,808.55","15,119.26","4,502.40","76,229.98","20,646.75","8,650.63","43,396.22","56,421.00","28,364.46","4,127.30","58,499.73","10,481.30",398.73,,"1,384.11","5,076.76","11,177.81"
